class acce0mean acce0var acce1mean acce1var acce2mean acce2var gyro0mean gyro0var gyro1mean gyro1var gyro2mean gyro2var
1 -0.001075 2.965196 9.888120 1859.962445 0.231180 8.715962 -0.030575 0.335439 0.052440 0.321882 -0.015455 0.393863
1 0.045375 2.500496 9.856990 1848.287982 0.287925 8.795116 -0.032710 0.333182 0.074155 0.294074 -0.005500 0.369244
1 0.068600 2.310980 9.804795 1828.044453 0.333415 9.546731 -0.028400 0.320618 0.089610 0.294664 0.008425 0.343999
1 0.096735 2.563651 9.823590 1834.959315 0.404405 9.334484 -0.024520 0.314305 0.100820 0.311632 0.018410 0.334325
1 0.103200 2.469483 9.825865 1835.818046 0.406555 9.393895 -0.008120 0.233562 0.110595 0.337111 0.024610 0.304124
1 0.130255 2.349157 9.831850 1838.088877 0.379855 8.963555 0.010450 0.123139 0.111235 0.338561 0.025405 0.300703
1 0.080335 2.103879 9.844780 1842.998235 0.353755 8.972680 0.012835 0.122191 0.105280 0.327953 0.005610 0.271822
1 0.042505 2.094000 9.895780 1862.564254 0.388110 9.323930 0.004375 0.153504 0.104395 0.326565 -0.009540 0.239948
1 0.078060 2.476196 9.901765 1864.792400 0.385595 9.312270 -0.000665 0.165437 0.103510 0.327465 -0.015530 0.228680
1 0.109665 2.957549 9.899965 1864.132372 0.384875 9.298206 -0.001825 0.168418 0.101435 0.330966 -0.025245 0.221891
1 0.076385 2.960546 9.886555 1859.191197 0.390500 9.385161 -0.011475 0.197587 0.102260 0.330007 -0.035630 0.225600
1 0.087160 2.992854 9.862610 1850.195327 0.379125 9.293156 -0.020575 0.197805 0.103390 0.332419 -0.036390 0.225667
1 0.091950 2.991996 9.803230 1828.331246 0.410845 9.536956 -0.030350 0.183759 0.104275 0.334719 -0.030035 0.229661
1 0.102845 2.906919 9.768870 1816.003843 0.388460 9.354414 -0.041160 0.168803 0.101310 0.321577 -0.014855 0.186745
1 0.133490 2.573920 9.729965 1801.312725 0.447840 9.390024 -0.058690 0.175747 0.092515 0.283897 0.004205 0.158968
1 0.158510 3.195617 9.721225 1797.944986 0.420785 8.086910 -0.063670 0.208942 0.085370 0.259804 0.018255 0.182650
1 0.177900 3.517794 9.728170 1800.576840 0.509615 7.298241 -0.064765 0.210201 0.075995 0.247385 0.028240 0.217912
1 0.196095 3.504038 9.741815 1805.734377 0.466400 6.278800 -0.064675 0.210213 0.063745 0.234201 0.031720 0.229006
1 0.151800 3.129209 9.766715 1815.149851 0.439225 5.500498 -0.056185 0.184207 0.053455 0.232690 0.025645 0.231214
1 0.108705 3.161035 9.800595 1827.873034 0.454305 5.863963 -0.057255 0.184813 0.040840 0.215437 0.012910 0.229693
1 0.106910 3.156177 9.881405 1858.613320 0.488660 6.675532 -0.059580 0.183821 0.031370 0.171612 0.004725 0.230639
1 0.107985 3.165675 9.912415 1870.239780 0.571625 11.382777 -0.068135 0.210806 0.021445 0.136783 -0.001140 0.235692
1 0.114810 3.191277 9.918400 1872.449390 0.522660 10.664964 -0.068135 0.210806 0.022945 0.147192 -0.011890 0.241357
1 0.083085 2.952955 9.895655 1864.121446 0.567795 12.610623 -0.070000 0.212178 0.025510 0.165572 -0.020595 0.244818
1 0.109185 2.912963 9.875545 1856.676547 0.614845 14.819214 -0.080230 0.236094 0.028225 0.186641 -0.021205 0.246373
1 0.120440 3.035422 9.855910 1849.335284 0.709420 18.860379 -0.089760 0.256659 0.036015 0.231790 -0.011585 0.245842
1 0.154795 2.988107 9.825265 1837.917055 0.767840 19.551764 -0.090035 0.256481 0.048660 0.289822 0.005335 0.251701
1 0.180295 2.863588 9.776300 1819.085094 0.786875 20.137420 -0.075770 0.239417 0.054740 0.312638 0.016425 0.256738
1 0.135760 2.553538 9.763610 1814.391519 0.851165 21.968525 -0.065660 0.237450 0.061335 0.321593 0.021865 0.265430
1 0.103915 2.073241 9.780610 1820.732855 0.883490 22.977431 -0.058025 0.238532 0.069825 0.329683 0.028955 0.262290
1 0.114810 1.974350 9.793420 1825.452597 0.921200 24.175226 -0.041475 0.235611 0.076485 0.342268 0.035125 0.248913
1 0.114090 1.969343 9.798570 1827.349486 0.968490 25.184125 -0.026600 0.270151 0.076335 0.341881 0.035705 0.248737
1 0.116485 1.975674 9.836280 1840.908839 0.974240 25.307873 -0.012400 0.315520 0.073740 0.336764 0.028095 0.248766
1 0.106190 2.053881 9.890870 1860.927475 0.955925 25.477399 0.001590 0.351822 0.068210 0.330692 0.018350 0.256021
1 0.105710 2.053294 9.942225 1880.558484 0.973045 25.992832 0.010355 0.316640 0.065860 0.330960 0.003475 0.253281
1 0.093860 1.695324 9.936480 1878.380535 0.937730 25.209714 0.019365 0.269736 0.062285 0.334057 -0.012895 0.240358
1 0.057825 1.329846 9.915530 1870.567191 0.924080 24.933135 0.028435 0.286644 0.063630 0.331566 -0.032045 0.241183
1 0.021550 1.608923 9.887755 1860.235038 0.941795 25.154575 0.023765 0.295425 0.072885 0.330469 -0.044475 0.244359
1 0.019635 1.627527 9.856750 1848.594102 0.926830 24.992633 0.020925 0.298176 0.084125 0.335943 -0.039500 0.241065
1 0.055785 1.507096 9.814370 1832.827349 0.893670 24.463946 0.026605 0.304517 0.090355 0.328053 -0.020715 0.290624
1 0.047765 1.515979 9.748405 1807.334566 0.870445 23.830975 0.030885 0.308945 0.087270 0.329594 -0.007095 0.319278
1 0.047525 1.513750 9.714885 1794.789615 0.789515 19.221846 0.037270 0.282012 0.091730 0.334933 -0.001655 0.313733
1 0.034835 1.494136 9.704350 1790.915024 0.805800 19.239543 0.040660 0.282101 0.085345 0.303947 0.005615 0.299659
1 0.039265 1.479596 9.723025 1797.729580 0.722955 16.954243 0.049395 0.297683 0.077285 0.264828 0.013345 0.293174
1 0.003590 1.665564 9.736310 1802.615679 0.622995 14.393863 0.065310 0.292452 0.066810 0.217001 0.017835 0.288364
1 -0.038070 1.707954 9.761690 1812.169168 0.539555 10.443358 0.073555 0.267875 0.057890 0.169874 0.007515 0.292423
1 -0.075660 1.793745 9.816520 1833.134723 0.458630 10.175350 0.075690 0.270148 0.049980 0.118774 -0.003355 0.262467
1 -0.058545 2.009945 9.880090 1857.949107 0.424510 9.308536 0.068570 0.260524 0.045305 0.098565 -0.010690 0.247856
1 -0.033525 1.999038 9.903435 1866.677393 0.367885 7.474248 0.055740 0.280388 0.043840 0.093530 -0.022725 0.259513
1 -0.059380 2.197219 9.885480 1859.991075 0.320235 6.229255 0.055495 0.279687 0.040110 0.082698 -0.032990 0.276001
1 -0.065725 2.241081 9.856030 1849.341411 0.333285 6.923756 0.037540 0.296404 0.031465 0.072580 -0.038365 0.285217
1 -0.064530 2.250049 9.830410 1840.117043 0.345495 7.489631 0.017870 0.290885 0.031190 0.071892 -0.037605 0.285506
1 -0.063455 2.254768 9.801560 1829.641146 0.331605 7.218347 0.007490 0.242528 0.027615 0.073340 -0.025415 0.309338
1 -0.047535 2.174961 9.764690 1815.853324 0.356985 7.086660 -0.004120 0.201514 0.022120 0.091032 -0.008460 0.346976
1 -0.025745 2.393586 9.718245 1797.991735 0.334480 6.429727 -0.009005 0.213418 0.013935 0.125655 0.009165 0.369982
1 -0.043825 2.059006 9.705675 1793.312778 0.354115 6.765985 -0.011050 0.218265 0.006665 0.162707 0.023950 0.371651
1 -0.015930 2.256997 9.716450 1797.292113 0.401760 8.431946 -0.024610 0.216208 -0.005435 0.235661 0.033145 0.333702
1 0.003105 1.981044 9.738120 1805.307877 0.442225 9.920815 -0.024795 0.216897 -0.024525 0.309846 0.035405 0.323603
1 0.034830 2.051222 9.770685 1817.562516 0.483165 10.827825 -0.027545 0.225443 -0.046825 0.392548 0.029390 0.330982
1 0.015560 1.984825 9.826590 1838.667589 0.497770 10.964543 -0.034325 0.220114 -0.068725 0.551202 0.009320 0.290335
1 0.041055 2.135994 9.887045 1861.888618 0.544940 12.735932 -0.047370 0.250539 -0.083755 0.662657 -0.004635 0.263299
1 0.077810 3.013378 9.900090 1866.659682 0.545420 12.748096 -0.047065 0.250119 -0.107795 0.813255 -0.010685 0.270902
1 0.078050 3.012536 9.887640 1862.199839 0.588275 13.828227 -0.049725 0.248808 -0.132690 0.993532 -0.026690 0.357147
1 0.056740 3.227656 9.863335 1853.393481 0.622155 14.110026 -0.063255 0.247874 -0.149400 1.070564 -0.043030 0.425682
1 0.071940 3.022628 9.834725 1843.053199 0.671355 14.373860 -0.072480 0.223910 -0.163815 1.141670 -0.043060 0.425657
1 0.108570 2.903782 9.792465 1827.436574 0.684880 14.633348 -0.073730 0.223783 -0.181590 1.229204 -0.031335 0.428804
1 0.116830 2.785223 9.737275 1806.338636 0.751560 14.445014 -0.079255 0.223722 -0.199885 1.293832 -0.024405 0.437395
1 0.081040 2.612352 9.671070 1780.546383 0.786040 15.303373 -0.085425 0.246275 -0.215980 1.349748 -0.019730 0.441875
1 0.063685 2.570817 9.648205 1771.982555 0.830930 16.509793 -0.087745 0.263236 -0.230765 1.387114 -0.009070 0.425637
1 0.120905 2.834224 9.676695 1782.725311 0.871515 17.414334 -0.096295 0.266314 -0.240750 1.407348 0.003360 0.415814
1 0.105940 3.070504 9.719195 1798.330635 0.851040 16.407385 -0.087595 0.228416 -0.247225 1.435307 0.005225 0.409849
1 0.071945 3.271887 9.765045 1815.219013 0.856665 16.702417 -0.077700 0.194687 -0.258955 1.455645 -0.004025 0.438461
1 0.015320 4.293700 9.807905 1831.024883 0.877615 17.148605 -0.075960 0.197091 -0.262040 1.463324 -0.023205 0.455277
1 0.008735 4.303011 9.855670 1849.090486 0.968235 20.778312 -0.079500 0.205475 -0.257795 1.449951 -0.044465 0.443974
1 -0.067405 5.195473 9.875540 1856.515842 1.041975 24.344805 -0.087655 0.266629 -0.246985 1.421421 -0.069450 0.482053
1 -0.129775 6.040388 9.871470 1855.029262 1.092015 26.524048 -0.083960 0.260870 -0.226460 1.435777 -0.088725 0.510808
1 -0.192025 6.437680 9.836515 1842.468042 1.136190 29.626095 -0.086710 0.278023 -0.201930 1.420382 -0.090560 0.512545
1 -0.198490 6.496457 9.807785 1831.927359 1.183835 32.988021 -0.084695 0.272247 -0.173215 1.429259 -0.078250 0.532202
1 -0.210700 6.368677 9.766720 1816.616376 1.180845 32.880694 -0.074615 0.271554 -0.143955 1.409397 -0.057330 0.635454
1 -0.192985 6.426741 9.709380 1794.995532 1.217600 33.927754 -0.065450 0.288217 -0.113685 1.295752 -0.033415 0.723766
1 -0.237275 6.475537 9.637790 1767.790128 1.240105 35.368260 -0.057140 0.253436 -0.091660 1.195216 -0.020435 0.744610
1 -0.286835 5.514464 9.631445 1765.449224 1.326540 40.436062 -0.061325 0.265604 -0.065940 1.050505 -0.011605 0.743480
1 -0.295575 5.568386 9.658380 1775.267359 1.359100 42.188387 -0.060010 0.265577 -0.039975 0.870098 0.008525 0.667531
1 -0.276900 5.373391 9.688670 1786.326994 1.436195 46.129692 -0.053995 0.247917 -0.023910 0.788389 0.020740 0.594934
1 -0.271390 5.348443 9.717040 1796.586105 1.496295 48.981047 -0.049080 0.252051 -0.011050 0.713376 0.017380 0.597119
1 -0.299285 5.320529 9.766965 1815.195449 1.575905 53.337609 -0.048865 0.251974 0.004345 0.617692 0.003330 0.607751
1 -0.288630 5.256876 9.792105 1824.503004 1.655395 57.618042 -0.055220 0.282413 0.019890 0.539372 -0.006165 0.606224
1 -0.292345 5.294743 9.770560 1816.869021 1.658270 57.727466 -0.043520 0.264755 0.035345 0.474442 -0.011600 0.602812
1 -0.315570 5.598667 9.761940 1813.750896 1.666290 58.099044 -0.034450 0.222071 0.051685 0.434589 -0.017555 0.600673
1 -0.369320 5.229894 9.729500 1801.575367 1.670120 58.246191 -0.033690 0.219342 0.069860 0.446520 -0.015570 0.610604
1 -0.327420 5.058470 9.713935 1795.693189 1.681375 58.739863 -0.035365 0.222124 0.091485 0.470148 -0.001275 0.657647
1 -0.303240 4.839851 9.681970 1783.738852 1.695385 59.561343 -0.042665 0.240067 0.108805 0.466610 0.019125 0.685190
1 -0.241945 3.887031 9.659700 1775.337576 1.743870 61.857920 -0.049630 0.245428 0.123860 0.489875 0.039435 0.674820
1 -0.200520 4.425078 9.626180 1762.456037 1.748300 62.196495 -0.048715 0.242248 0.133235 0.504133 0.056845 0.654411
1 -0.125815 3.526552 9.611695 1757.004692 1.723400 60.542132 -0.029415 0.181841 0.138855 0.521870 0.077280 0.581006
1 -0.057460 2.763250 9.621990 1760.795891 1.694665 59.082740 -0.021720 0.203981 0.134155 0.492340 0.090965 0.525523
1 -0.010770 2.162828 9.658025 1773.776202 1.651450 56.079821 -0.005045 0.190453 0.124045 0.447312 0.091855 0.524022
1 0.034005 2.423363 9.685680 1783.918903 1.645345 55.553563 0.001830 0.194037 0.110055 0.369109 0.079210 0.509823
1 0.017365 2.448911 9.757750 1811.693280 1.645345 55.553563 0.004670 0.208048 0.095030 0.301603 0.056730 0.419002
1 0.047890 3.123659 9.833765 1840.914851 1.733335 62.364457 -0.004920 0.193584 0.076550 0.291764 0.038465 0.313671
1 0.073985 2.890581 9.864175 1851.959583 1.672040 59.450209 -0.001380 0.195135 0.064635 0.302096 0.024780 0.297157
1 0.048245 3.183354 9.846220 1845.517767 1.633730 56.494890 0.014380 0.220209 0.057150 0.291706 0.013935 0.308053
1 0.045135 3.219385 9.803720 1830.305909 1.621280 55.731793 0.017585 0.225447 0.049390 0.290763 0.001165 0.318871
1 0.042025 3.234546 9.766250 1816.740644 1.609670 54.839204 0.022320 0.231176 0.049425 0.290805 0.002265 0.318220
1 0.039630 3.243915 9.730340 1803.866499 1.603560 54.419088 0.022075 0.230549 0.054005 0.295406 0.006970 0.317828
1 0.051485 3.171871 9.688795 1788.238813 1.578420 52.498341 0.027600 0.240429 0.061090 0.314216 0.021295 0.308456
1 0.069685 3.260301 9.671675 1781.842173 1.521435 48.909303 0.044675 0.228848 0.067475 0.337390 0.034120 0.326855
1 0.090875 3.176716 9.697770 1791.140880 1.543100 49.951941 0.047820 0.242175 0.071475 0.351378 0.039465 0.329529
1 0.121760 2.841841 9.712255 1796.416316 1.541065 49.852296 0.056100 0.259166 0.071110 0.349956 0.041695 0.326762
1 0.136605 2.698671 9.729135 1802.647579 1.520115 49.185105 0.064625 0.258597 0.067410 0.326167 0.032685 0.307970
1 0.090635 3.004060 9.735120 1804.886314 1.509940 48.731138 0.070855 0.258326 0.056015 0.266656 0.016830 0.266739
1 0.109310 3.139829 9.782770 1822.999704 1.476540 47.018736 0.077175 0.238886 0.048745 0.238221 0.001435 0.215139
1 0.113620 3.182623 9.800250 1829.556260 1.433565 44.865693 0.082060 0.229833 0.036685 0.203361 -0.009560 0.179053
1 0.088120 2.705409 9.799050 1829.112149 1.356230 41.156072 0.091710 0.234448 0.028320 0.185652 -0.021715 0.166201
1 0.041910 2.755595 9.789830 1825.732916 1.327500 39.840920 0.079830 0.239337 0.022425 0.166392 -0.041295 0.225979
1 -0.001905 2.824560 9.771635 1819.095953 1.303200 39.103140 0.067645 0.228583 0.024380 0.176970 -0.046335 0.227694
1 -0.007175 2.805329 9.746970 1810.104983 1.246215 37.381932 0.059185 0.208946 0.026455 0.179973 -0.038730 0.242745
1 -0.019030 2.579655 9.735355 1805.772174 1.163375 33.114809 0.050695 0.210966 0.026545 0.179992 -0.024895 0.268113
1 -0.001550 2.559948 9.679450 1783.864391 1.171275 33.414135 0.038050 0.199215 0.021900 0.194942 -0.011425 0.276307
1 -0.012680 2.226691 9.624980 1762.440056 1.084480 26.556788 0.035390 0.208433 0.026360 0.172855 -0.005040 0.283500
1 0.002165 2.339164 9.624260 1762.169683 1.087835 26.642682 0.031635 0.207386 0.027920 0.165176 0.005500 0.283622
1 0.039275 2.088841 9.659575 1775.100134 1.032050 24.372784 0.028275 0.185532 0.015610 0.244594 0.015120 0.269416
1 0.060940 1.998493 9.702075 1790.324244 1.012540 23.402758 0.024825 0.180305 0.002415 0.352424 0.021290 0.247770
1 0.077820 2.008304 9.727930 1799.568027 0.972435 21.099086 0.025465 0.182449 -0.011240 0.409081 0.018815 0.250685
1 0.096615 2.056336 9.791015 1822.869043 0.901090 18.308321 0.029560 0.199202 -0.029260 0.485261 0.014170 0.251071
1 0.114570 2.159161 9.828130 1836.757137 0.903010 18.439825 0.029135 0.197579 -0.051895 0.561515 0.001590 0.250363
1 0.087870 2.122380 9.819870 1833.757138 0.866380 17.455701 0.010440 0.221762 -0.073095 0.604826 -0.019820 0.291594
1 0.060215 2.302638 9.809575 1830.026224 0.864585 17.352656 0.006500 0.206021 -0.091025 0.636596 -0.033350 0.327406
1 0.023225 2.789258 9.790780 1823.217065 0.886495 18.628890 -0.014335 0.265571 -0.103855 0.650005 -0.040410 0.348714
1 0.015685 2.838290 9.768870 1815.175649 0.948865 21.724976 -0.027350 0.287701 -0.110755 0.632461 -0.032160 0.364625
1 0.051480 2.460539 9.747325 1807.251790 0.943120 21.498704 -0.038345 0.306924 -0.111425 0.631964 -0.017620 0.396232
1 0.035320 2.324970 9.697165 1788.230942 0.971010 22.897049 -0.042590 0.315486 -0.111275 0.632173 -0.006930 0.412401
1 0.037955 2.358847 9.678250 1781.143065 1.023560 25.779176 -0.050990 0.340740 -0.105200 0.637023 -0.002075 0.416416
1 0.030650 2.317023 9.674900 1779.908527 1.092875 28.928404 -0.060000 0.331559 -0.108745 0.645418 0.002260 0.407303
1 0.051720 2.083265 9.693100 1786.648423 1.161470 33.191696 -0.057680 0.322403 -0.115890 0.657374 0.015180 0.332400
1 0.070755 1.863059 9.725420 1798.624970 1.220010 35.785400 -0.052365 0.313857 -0.132355 0.658984 0.017865 0.328633
1 0.060580 1.890219 9.752355 1808.468965 1.322965 40.788913 -0.050105 0.314016 -0.144295 0.684910 0.008515 0.317697
1 0.013535 2.107761 9.766960 1813.934078 1.362830 42.146085 -0.041555 0.313911 -0.154190 0.718152 -0.006420 0.297865
1 -0.007775 2.164994 9.788385 1822.031500 1.418020 45.605347 -0.048180 0.357638 -0.145450 0.707381 -0.015305 0.276295
1 -0.038065 1.758931 9.778810 1818.513235 1.444120 47.017928 -0.051660 0.377641 -0.129080 0.767992 -0.021110 0.268293
1 -0.076855 1.832519 9.764325 1813.166200 1.489970 49.059257 -0.050560 0.376966 -0.120925 0.762022 -0.030735 0.264156
1 -0.104150 1.903404 9.750800 1808.099318 1.531870 50.493669 -0.060210 0.362773 -0.092580 0.768244 -0.035315 0.261288
1 -0.085235 2.137031 9.730330 1800.588734 1.548030 51.258749 -0.059965 0.362873 -0.066830 0.691700 -0.021660 0.322940
1 -0.063930 2.480961 9.721355 1797.319552 1.547910 51.253921 -0.060940 0.359570 -0.045235 0.672914 -0.006265 0.385412
1 -0.059860 2.529800 9.679455 1781.483397 1.593160 52.494265 -0.066590 0.338939 -0.022480 0.620434 0.004000 0.407998
1 -0.046450 2.779096 9.648210 1769.709333 1.588850 52.209124 -0.072700 0.330365 -0.001620 0.534159 0.014965 0.401496
1 -0.004550 3.102187 9.664610 1775.724643 1.638650 53.736814 -0.060940 0.284567 0.012800 0.463628 0.031945 0.337602
1 0.022505 2.922867 9.679935 1781.313631 1.617460 52.747498 -0.058190 0.294619 0.029325 0.421653 0.045750 0.300774
1 0.063805 2.450630 9.701605 1789.194023 1.601655 51.811480 -0.039800 0.225730 0.039315 0.397231 0.052350 0.278505
1 0.055900 2.551512 9.715375 1794.205023 1.607405 52.245691 -0.029170 0.197805 0.042795 0.400286 0.040590 0.274283
1 0.039020 2.602404 9.741110 1803.714556 1.629190 53.214195 -0.017995 0.178865 0.044870 0.402349 0.025565 0.246278
1 0.042970 2.616268 9.803600 1827.712922 1.595670 51.652997 -0.004495 0.200822 0.048995 0.413834 0.014570 0.231700
1 0.040575 2.585271 9.838315 1840.931563 1.621770 53.873651 -0.000860 0.182645 0.044875 0.408601 0.006020 0.237519
1 0.025730 2.631770 9.850765 1845.560759 1.553655 50.818382 0.003875 0.178833 0.052480 0.400575 -0.000090 0.254737
1 0.009445 2.780504 9.823950 1835.731150 1.498825 47.152475 0.013160 0.184042 0.063655 0.396081 -0.008580 0.288691
1 0.016750 2.773665 9.778580 1819.163955 1.487215 46.427152 0.012425 0.183977 0.075965 0.369644 -0.014655 0.305111
1 0.020340 2.754964 9.748535 1808.222201 1.451780 43.762050 0.009645 0.184706 0.089005 0.341308 -0.007565 0.307338
1 0.075765 2.683238 9.719805 1797.632447 1.419695 42.575851 0.005340 0.177908 0.102140 0.307773 0.005815 0.316835
1 0.093480 2.607290 9.683295 1784.048504 1.378750 39.776869 0.021860 0.132326 0.091935 0.331367 0.017265 0.355867
1 0.086180 2.620836 9.681740 1783.483739 1.364265 38.923891 0.027325 0.104437 0.076330 0.275724 0.023190 0.363863
1 0.109405 2.424966 9.687245 1785.497055 1.364265 38.923891 0.026590 0.104896 0.068020 0.285599 0.030065 0.358533
1 0.126165 2.303832 9.689520 1786.339418 1.380065 39.833839 0.029890 0.100815 0.048230 0.220060 0.029640 0.359171
1 0.096120 2.078864 9.704725 1791.887536 1.380305 39.846853 0.032060 0.103398 0.031490 0.213493 0.015100 0.300150
1 0.082715 1.824502 9.728190 1800.571207 1.416580 41.842018 0.031695 0.102424 0.012950 0.209867 -0.003655 0.249988
1 0.066195 1.713040 9.755725 1810.817589 1.400060 41.193982 0.033650 0.106297 -0.010020 0.266441 -0.019080 0.247571
1 -0.008865 2.180913 9.789840 1823.704886 1.398860 41.116778 0.031510 0.110793 -0.033200 0.383379 -0.034750 0.285213
1 -0.019160 1.971616 9.782420 1820.958597 1.393350 40.847737 0.021370 0.145602 -0.038485 0.389479 -0.046750 0.304923
1 -0.027420 1.963731 9.790320 1823.911295 1.415855 41.920343 0.010040 0.144780 -0.049940 0.393850 -0.056740 0.314518
1 -0.037000 1.950277 9.789360 1823.554425 1.398020 41.096863 0.004785 0.137448 -0.056570 0.399986 -0.056830 0.314569
1 -0.037000 1.950277 9.785765 1822.232116 1.325110 37.514294 0.003410 0.136076 -0.057915 0.397393 -0.051305 0.303884
1 -0.007790 2.010356 9.761705 1813.327593 1.301410 36.464349 0.000080 0.131439 -0.061915 0.395665 -0.036770 0.330368
1 -0.011380 1.996874 9.707595 1792.361987 1.287765 36.077584 -0.008685 0.100704 -0.068725 0.382490 -0.025405 0.348281
1 -0.021675 1.914689 9.677310 1780.768734 1.182655 30.377933 -0.001840 0.095204 -0.072575 0.388969 -0.011295 0.370867
1 -0.016765 1.880311 9.670605 1778.257966 1.213540 31.327393 -0.001685 0.095384 -0.080545 0.396547 0.003580 0.381305
1 0.010410 1.751620 9.684730 1783.368598 1.188400 30.434369 -0.002445 0.092350 -0.090345 0.392285 0.020745 0.371653
1 0.009330 1.749935 9.721360 1796.623453 1.143265 28.609546 0.002750 0.102208 -0.095475 0.386900 0.026730 0.354838
1 0.005500 1.770168 9.750450 1807.207914 1.113575 27.129702 0.007730 0.105343 -0.100910 0.380213 0.017960 0.358562
